7.616	-15.326
8.325	-18.688
11.518	-17.979
8.574	-17.608
9.329	-18.187
6.228	-20.439
4.580	-19.051
8.201	-18.111
8.897	-17.109
8.864	-17.645
7.386	-17.358
8.664	-16.284
8.313	-18.091
11.189	-18.733
11.332	-20.539
13.299	-19.291
12.972	-21.037
12.303	-18.731
12.132	-18.852
13.488	-16.477
12.782	-16.763
9.286	-16.680
10.475	-16.453
13.121	-17.969
12.456	-17.529
11.560	-16.939
11.526	-15.868
12.237	-18.823
12.904	-18.013
13.764	-18.832
10.658	-17.378
12.872	-17.532
14.526	-21.027
13.012	-16.135
12.526	-18.436
12.037	-18.036
11.934	-17.194
12.315	-17.581
9.477	-19.534
12.614	-19.470
11.980	-20.542
10.856	-19.074
9.245	-19.631
9.645	-18.653
7.432	-18.939
11.997	-20.771
10.236	-20.602
11.517	-20.459
9.791	-18.883
11.742	-18.498
10.679	-17.914
12.385	-19.055
12.000	-19.991
10.949	-19.816
13.470	-18.855
10.845	-19.834
11.512	-19.083
11.033	-18.852
11.917	-18.870
7.873	-18.456
12.486	-17.987
7.132	-18.690
14.120	-19.617
9.892	-19.232
9.517	-16.788
9.687	-19.297
8.831	-18.117
9.782	-17.081
10.101	-18.861
8.029	-18.671
10.345	-17.616
11.407	-18.429
8.832	-19.033
9.642	-18.357
10.159	-18.544
7.466	-19.407
9.309	-17.770
7.807	-13.179
7.082	-17.956
7.870	-17.574
10.643	-18.478
8.857	-18.125
8.342	-18.138
8.523	-17.730
7.973	-17.150
9.279	-16.216
7.673	-16.835
8.576	-17.069
8.923	-14.769
9.339	-19.304
8.172	-18.360
9.812	-17.141
9.333	-16.805
6.601	-17.297
10.871	-18.179
10.099	-14.941
12.755	-17.207
14.057	-15.288
11.814	-16.297
12.395	-18.063
11.698	-14.563
10.608	-14.302
11.135	-14.028
10.244	-12.174
11.496	-13.727
12.882	-16.166
10.760	-16.717
12.883	-15.714
9.876	-15.175
11.929	-15.804
8.648	-13.204
10.059	-13.525
12.480	-16.045
10.527	-15.943
10.141	-15.948
10.069	-14.677
9.427	-16.203
9.266	-16.496
7.335	-16.824
9.886	-16.010
9.573	-14.521
7.936	-15.667
9.912	-14.492
10.042	-15.249
8.166	-16.188
9.518	-14.967
9.793	-16.717
10.251	-16.460
6.785	-14.017
6.781	-15.524
8.349	-16.917
8.323	-15.677
6.688	-14.142
7.998	-14.490
7.304	-13.650
10.256	-14.331
12.388	-16.137
10.337	-16.667
7.744	-17.018
11.135	-17.047
8.129	-17.477
9.289	-16.338
8.423	-15.898
8.612	-14.693
6.420	-14.438
6.476	-11.870
5.029	-12.793
9.423	-11.220
7.621	-10.443
5.324	-13.694
9.620	-12.599
6.129	-12.456
5.594	-11.504
2.513	-13.668
6.925	-14.639
6.460	-11.707
7.117	-12.899
5.150	-13.563
6.848	-13.278
5.255	-11.977
5.500	-12.449
8.711	-13.071
6.126	-10.418
4.108	-9.340
3.015	-11.063
3.686	-13.204
5.077	-11.180
5.698	-10.248
4.624	-11.634
6.645	-11.177
5.286	-12.304
4.058	-11.563
7.232	-11.285
4.333	-10.956
3.581	-11.507
5.833	-11.028
7.932	-10.962
6.249	-9.426
7.027	-12.221
5.271	-10.705
6.086	-12.443
2.996	-11.941
2.360	-9.680
4.273	-8.205
4.239	-9.113
4.362	-10.113
1.157	-9.308
3.255	-9.358
5.301	-9.837
2.188	-7.731
2.006	-9.145
2.609	-10.216
4.055	-8.565
3.317	-6.518
1.275	-5.222
2.576	-5.196
3.258	-7.270
4.935	-6.147
7.050	-7.342
3.520	-7.803
6.158	-8.502
7.045	-9.929
6.994	-12.193
2.253	-7.916
5.214	-8.908
2.080	-7.441
1.644	-6.677
2.165	-7.411
1.725	-7.333
6.656	-9.738
6.066	-9.092
2.415	-3.201
0.767	-3.181
3.352	-5.269
4.030	-6.780
4.231	-7.776
4.611	-3.169
5.658	-3.996
7.657	-5.511
4.269	-2.433
6.490	-3.787
4.974	-5.237
4.379	-4.328
3.917	-6.034
6.428	-6.081
7.614	-7.270
0.448	-5.761
0.987	-5.497
-0.291	-2.691
-1.358	-3.956
1.620	-3.492
-1.985	-0.321
-3.825	-1.190
-0.055	-1.061
-1.744	-4.732
0.102	-6.744
0.886	-5.353
0.136	-4.936
0.304	-3.662
-2.143	-3.555
0.187	-2.018
1.551	-4.441
0.120	-2.853
0.345	-2.804
-2.639	0.639
-2.731	-3.880
1.895	-6.740
0.954	-6.018
2.670	-5.375
1.206	-5.797
-0.401	-5.133
-2.967	-5.257
0.761	-4.360
-0.546	-4.240
1.354	-6.170
-0.391	-6.539
-2.420	-7.611
-1.007	-11.937
-0.752	-8.713
0.936	-8.100
3.797	-4.411
3.929	-7.548
-2.379	-6.610
1.439	-7.571
-0.221	-7.249
-0.573	-5.419
-2.227	-5.114
3.792	-5.149
1.058	-5.698
4.768	-5.755
2.101	-5.891
0.146	-5.698
3.303	-7.582
4.161	-5.005
1.575	-6.059
2.052	-4.326
2.194	-5.728
1.246	-4.873
2.728	-6.506
6.277	-4.290
0.213	-2.405
-2.211	-2.304
-0.951	-3.777
4.024	-6.107
-1.350	-5.332
-0.095	-5.511
-2.413	-8.464
