11.325	-10.376
11.653	-13.629
11.570	-10.762
10.155	-12.636
11.752	-10.680
10.240	-13.497
10.438	-9.917
11.769	-10.496
10.733	-9.483
11.413	-10.518
9.743	-10.277
11.823	-8.621
12.205	-10.339
11.689	-8.851
11.762	-11.070
9.304	-11.522
11.211	-11.484
11.451	-10.727
12.314	-11.309
12.876	-11.533
11.324	-12.292
12.564	-13.217
11.668	-12.425
14.093	-12.696
11.779	-13.553
11.196	-12.551
12.592	-11.179
11.571	-10.705
12.372	-9.853
12.749	-9.334
12.656	-8.039
11.600	-11.698
11.274	-11.315
12.131	-11.089
11.071	-10.049
12.620	-9.918
12.107	-10.756
11.572	-13.290
10.535	-13.401
11.697	-12.708
12.379	-11.272
12.728	-12.561
12.999	-11.577
12.473	-11.311
10.229	-10.698
11.043	-10.076
11.661	-10.302
13.325	-11.376
13.604	-10.411
12.136	-9.637
13.541	-10.280
15.177	-9.071
14.663	-9.994
12.876	-10.859
11.707	-11.614
12.074	-9.136
13.081	-10.954
13.300	-10.684
12.809	-8.706
15.235	-11.355
13.850	-11.913
13.618	-11.451
11.714	-10.978
11.928	-11.228
14.199	-10.859
14.957	-10.839
14.201	-11.206
13.045	-12.532
11.726	-13.510
16.312	-10.514
13.946	-11.755
13.071	-12.691
14.939	-11.605
13.229	-13.085
14.230	-12.602
14.485	-13.831
16.158	-14.969
15.956	-13.090
16.362	-13.795
14.428	-13.859
14.001	-11.100
16.068	-12.781
16.444	-12.992
14.483	-13.049
13.702	-12.030
14.860	-12.695
16.665	-10.787
15.409	-11.726
15.016	-11.944
16.652	-12.463
15.705	-12.384
15.227	-13.011
16.783	-13.904
15.411	-12.914
14.975	-12.064
13.324	-11.081
15.796	-10.708
14.324	-12.796
14.288	-11.502
13.247	-9.680
14.438	-10.654
15.219	-11.385
14.533	-10.113
11.643	-11.420
14.180	-10.589
13.106	-10.480
13.867	-10.045
11.849	-13.001
12.995	-10.162
11.432	-7.566
13.033	-7.857
12.720	-7.993
12.264	-10.252
13.461	-12.247
12.730	-10.588
13.780	-10.825
12.292	-9.297
11.945	-10.604
12.507	-11.865
11.752	-12.536
14.498	-11.525
13.639	-9.926
12.724	-11.382
12.799	-9.956
12.322	-10.629
12.448	-8.645
11.063	-11.243
13.952	-8.338
12.080	-8.950
10.965	-9.567
11.236	-9.187
12.611	-9.451
12.127	-8.525
10.077	-8.936
11.449	-12.123
10.884	-10.333
11.864	-8.860
11.689	-8.694
10.758	-11.076
12.345	-10.552
11.742	-12.903
11.427	-10.496
12.916	-12.812
12.583	-11.318
12.126	-9.442
12.063	-8.636
11.519	-8.882
10.497	-6.917
9.879	-5.635
11.541	-6.454
13.252	-7.461
11.603	-5.967
10.297	-7.271
9.342	-7.526
9.235	-5.710
10.385	-8.271
14.335	-6.550
13.962	-6.265
12.380	-6.310
10.431	-8.478
14.969	-5.820
15.573	-4.037
14.732	-4.328
13.677	-4.975
13.052	-4.279
11.992	-5.825
12.620	-7.515
12.739	-7.561
10.569	-6.641
10.126	-8.911
10.099	-9.010
9.997	-8.786
10.470	-9.198
11.144	-8.445
10.053	-7.032
11.334	-8.188
10.734	-9.788
10.287	-8.320
10.308	-5.977
11.525	-8.092
12.045	-8.212
11.661	-8.798
11.777	-10.113
12.980	-11.688
13.406	-10.934
13.582	-9.792
13.753	-7.689
13.569	-8.460
13.325	-8.305
12.118	-9.896
15.647	-9.870
12.344	-9.558
11.774	-9.385
12.373	-7.762
12.855	-11.144
15.604	-8.410
15.625	-8.878
13.032	-7.746
15.139	-8.339
14.462	-4.198
16.083	-4.817
16.849	-6.880
15.675	-6.488
17.805	-8.075
17.766	-8.041
16.655	-5.806
14.177	-6.749
15.661	-8.996
13.418	-6.188
13.927	-5.016
13.630	-7.872
14.607	-7.239
14.674	-6.921
15.873	-5.865
13.143	-7.367
16.047	-5.439
15.227	-6.071
13.748	-6.221
15.500	-5.441
14.504	-4.708
13.814	-3.923
14.605	-3.536
15.612	-2.913
15.473	-2.894
14.858	-3.902
13.035	-3.979
12.644	-2.932
14.085	-3.724
15.755	-1.401
15.201	-3.192
14.896	-2.607
13.987	-3.354
14.489	-1.465
14.788	-2.334
15.125	-1.379
14.721	-0.996
15.383	-2.058
15.348	-2.124
16.079	-3.741
16.740	-4.091
15.902	-4.818
15.636	-3.306
16.212	-4.396
18.451	-0.394
16.378	-1.352
18.982	-2.998
16.559	-4.408
16.536	-4.683
17.645	-4.983
17.515	-4.923
16.170	-3.578
15.432	-3.130
17.274	-5.662
16.431	-5.356
15.654	-4.697
16.432	-8.819
15.250	-7.729
16.029	-8.415
15.730	-7.300
16.107	-7.578
17.921	-4.754
18.206	-2.859
15.798	-4.722
16.888	-5.096
15.812	-4.095
15.857	-2.147
15.951	-4.914
17.951	-3.038
16.582	-5.296
17.782	-3.492
20.344	-5.107
19.676	-3.955
17.197	-3.857
18.987	-3.481
18.979	-3.449
17.325	-4.265
18.438	-3.647
18.060	-3.016
19.035	-4.484
18.143	-6.385
19.475	-3.738
17.753	-5.985
20.017	-7.132
18.031	-5.297
19.560	-5.254
17.518	-3.217
19.614	-4.724
19.090	-1.716
17.208	-2.623
15.579	0.019
16.197	-4.204
15.285	-3.324
15.634	0.115
17.754	-0.620
17.753	-0.142
15.421	-1.244
14.400	2.037
15.254	0.010
16.208	-0.121
17.317	-2.150
16.010	-1.869
16.454	-1.580
14.938	-3.629
14.863	-1.765
18.454	-1.066
16.860	-2.986
15.675	-0.405
17.367	-0.407
15.287	0.241
16.300	-1.593
16.504	-2.963
16.272	-3.654
15.004	-1.127
15.828	-1.450
14.790	-0.576
15.309	-0.857
15.216	2.048
17.008	0.739
18.992	0.694
16.091	-1.630
17.320	1.771
17.623	2.008
17.488	3.390
18.933	0.576
19.972	1.635
21.116	3.835
18.515	4.525
20.130	4.969
19.145	2.345
20.678	2.073
19.901	5.616
20.037	4.354
19.202	3.185
18.293	3.327
17.776	2.256
18.589	5.082
16.796	6.521
15.465	5.960
20.090	2.984
18.702	2.930
16.253	5.848
19.091	4.044
18.118	4.508
17.561	4.199
18.025	6.008
17.512	8.270
16.339	6.848
18.345	8.015
17.279	4.271
17.556	3.251
16.379	5.695
16.541	6.190
17.542	4.520
17.324	4.217
16.249	4.361
15.175	2.745
14.645	3.821
17.285	2.698
16.079	5.318
15.943	1.909
16.279	3.727
15.621	2.067
17.121	3.934
15.360	2.767
17.045	3.523
18.487	4.994
16.646	4.096
17.159	3.816
16.610	4.700
17.313	3.226
18.877	3.999
17.518	2.315
15.580	3.488
15.672	3.342
15.654	5.368
14.596	5.095
18.516	5.289
16.163	3.472
17.454	3.472
15.769	1.989
15.741	3.633
18.063	4.481
17.019	4.413
16.070	5.393
16.876	3.558
17.150	3.783
17.935	3.998
17.221	5.544
18.083	5.841
16.651	7.468
16.994	5.927
16.346	7.046
15.744	7.260
15.232	6.280
17.392	5.540
16.215	4.037
17.144	3.768
16.109	7.035
15.157	6.253
15.897	5.312
15.752	5.851
17.677	2.498
17.203	4.026
16.484	4.887
19.649	4.345
17.451	6.069
18.402	5.274
16.882	6.275
17.013	4.549
16.942	5.212
16.323	5.475
14.540	5.559
17.226	4.669
16.619	4.545
17.655	4.582
15.863	3.132
15.341	3.238
14.964	3.594
14.361	4.732
13.475	5.699
14.044	5.229
15.661	4.719
14.336	4.372
12.709	4.864
11.628	5.029
14.199	3.986
12.401	5.458
13.758	3.302
12.674	4.472
13.442	2.165
14.141	2.255
15.244	3.670
15.832	3.513
15.964	3.113
14.193	3.985
13.434	6.371
13.285	7.656
12.546	6.818
11.133	8.039
12.501	6.417
12.097	6.591
12.526	4.294
13.188	6.673
11.446	5.505
12.038	6.722
11.637	5.869
10.301	6.761
11.078	7.575
11.893	8.507
10.374	10.139
10.492	10.191
11.939	10.798
12.070	8.658
10.786	8.573
12.805	9.677
12.800	10.668
12.472	10.085
14.364	9.908
11.291	8.567
13.523	7.212
14.633	8.913
12.517	9.530
12.884	8.716
11.163	8.809
15.032	8.548
12.041	8.514
12.862	10.355
14.190	8.166
13.211	10.298
13.749	8.649
12.962	6.754
11.604	9.168
13.507	4.880
15.365	5.930
13.762	8.026
13.364	8.684
14.193	7.992
15.593	7.614
15.850	5.809
18.637	5.883
16.786	6.715
15.966	7.721
16.808	6.378
15.950	6.092
14.570	6.728
14.460	6.262
15.096	7.195
15.471	4.305
15.802	3.596
14.294	6.990
13.432	7.058
14.065	8.061
14.158	9.495
13.347	9.905
13.400	9.185
12.890	10.807
13.174	9.966
12.221	9.571
14.395	8.448
12.936	8.736
11.745	9.403
13.203	8.940
13.732	8.136
14.953	7.612
13.807	8.467
12.438	10.604
11.738	9.746
11.114	11.394
12.414	10.982
11.404	13.422
11.800	13.226
11.933	12.983
12.700	9.417
12.877	10.565
12.926	11.798
10.691	12.925
12.720	10.371
11.412	11.971
12.336	9.651
11.966	10.944
12.633	10.624
12.910	8.363
9.581	10.458
13.190	9.269
10.211	11.030
9.103	10.612
9.882	11.951
10.012	12.518
10.049	11.178
10.297	9.986
8.462	12.354
9.495	11.999
9.912	12.176
10.867	9.911
10.755	9.779
9.488	10.865
12.397	9.865
9.737	11.392
11.760	8.742
10.710	9.899
9.400	8.337
8.888	7.836
9.937	10.765
10.102	12.081
10.298	11.860
8.211	10.614
10.415	12.624
10.682	12.958
11.139	12.619
11.158	11.321
10.304	11.927
11.042	11.740
11.037	13.140
11.463	12.514
9.418	12.270
11.765	10.349
10.871	14.094
10.384	13.218
10.626	10.740
10.101	10.343
10.647	9.931
11.313	10.075
11.738	9.835
10.452	11.170
10.413	10.058
9.907	9.248
11.465	11.491
11.643	11.111
10.442	10.724
7.911	12.256
9.396	11.049
9.280	10.864
10.374	10.587
12.545	6.766
14.028	6.473
11.703	9.522
14.449	5.735
12.698	9.439
11.014	11.330
12.002	9.840
10.599	10.470
11.165	11.871
10.767	12.114
9.397	12.609
11.614	11.163
9.931	13.226
9.389	12.236
9.851	11.198
9.929	11.711
10.471	11.445
10.348	11.869
10.888	13.691
11.037	12.666
12.367	13.132
12.217	10.678
10.127	12.569
13.252	9.206
12.129	9.484
11.833	8.168
14.024	10.894
11.761	10.699
11.628	10.854
12.491	8.548
13.344	10.533
11.559	10.667
12.252	10.738
12.636	11.344
12.393	8.135
11.506	8.659
12.664	7.262
12.546	8.271
11.087	9.557
11.220	8.720
11.824	8.005
12.245	6.361
13.590	7.342
13.401	8.361
11.558	8.955
13.520	7.909
12.435	8.523
13.199	5.813
11.793	9.689
13.259	8.326
13.225	7.197
12.635	7.366
13.693	7.315
14.059	6.987
13.344	6.372
11.496	5.795
10.717	7.828
14.259	6.415
12.754	6.482
12.867	5.317
11.580	4.994
12.669	4.633
11.268	4.889
9.560	4.670
12.469	4.956
12.599	3.518
10.943	2.206
10.407	4.888
11.118	7.337
11.228	4.419
8.545	7.910
10.533	7.847
9.337	8.319
8.714	9.578
9.212	8.287
9.889	4.888
7.777	7.968
9.075	7.846
9.935	7.542
9.623	8.590
10.635	9.108
10.209	8.229
10.230	7.984
10.348	9.185
10.348	10.147
10.150	7.344
12.741	7.536
9.112	8.733
10.993	8.254
9.200	7.774
9.203	9.939
9.682	11.397
9.647	10.885
9.164	10.685
9.224	10.475
8.074	11.646
11.775	8.634
10.544	8.899
8.443	10.134
9.763	8.014
9.621	6.294
8.145	10.162
8.338	10.219
7.738	10.957
6.561	12.266
4.937	10.996
6.933	15.570
7.575	15.380
4.183	16.604
6.000	18.106
7.510	15.399
6.334	16.244
5.563	18.110
7.323	17.578
6.968	17.621
6.759	18.537
7.345	17.680
6.727	18.353
6.111	19.405
5.309	21.094
5.164	19.506
6.693	19.533
4.356	20.325
5.723	20.645
6.422	19.923
4.343	18.906
4.497	20.547
5.800	19.554
4.406	20.685
4.525	21.910
4.748	21.163
2.800	21.411
2.173	23.030
2.867	23.030
3.882	22.035
1.988	21.915
1.445	21.334
1.624	21.696
1.562	21.121
3.630	21.608
2.319	21.612
2.453	21.264
2.829	21.994
2.465	21.340
0.289	20.827
1.328	21.323
1.030	22.446
-0.164	23.848
0.214	22.413
0.408	23.351
1.454	22.561
0.773	24.232
0.937	23.042
0.361	22.346
0.287	21.188
1.218	19.862
1.991	20.374
-0.103	19.751
0.053	18.991
1.452	19.070
0.658	18.315
0.815	18.448
1.151	19.844
1.250	17.836
3.143	17.146
3.519	15.407
2.436	16.919
2.446	17.647
2.313	15.588
2.745	17.824
2.609	17.272
2.468	15.996
-1.415	17.495
1.024	17.393
1.820	16.164
1.527	19.308
0.922	17.941
2.283	16.657
1.842	16.841
1.745	18.788
1.354	16.754
0.949	16.728
1.694	16.614
2.207	17.484
-0.832	17.385
-0.107	19.616
1.855	18.680
0.129	20.336
0.711	20.430
0.170	19.058
1.263	18.578
1.701	17.215
1.758	17.482
0.626	17.464
2.729	17.565
1.726	17.757
0.797	17.350
1.210	16.738
0.647	17.660
0.409	19.971
0.697	19.119
0.578	19.042
0.165	20.989
0.104	19.784
2.066	19.502
2.436	19.771
1.504	17.724
1.832	17.808
0.806	19.433
0.586	17.429
2.376	20.173
1.379	18.537
-0.034	20.000
0.674	17.556
2.543	18.385
2.594	19.649
0.965	19.900
1.341	18.788
1.899	20.545
-0.848	20.883
1.975	17.303
0.329	17.550
-1.575	19.819
0.837	17.707
0.331	19.427
-0.440	18.251
0.682	18.899
-0.004	18.367
0.470	15.909
1.146	18.483
0.623	17.359
0.707	18.305
2.011	16.123
1.637	17.112
0.802	18.645
0.870	20.551
1.581	15.488
1.573	16.951
1.655	15.683
1.520	16.772
2.119	15.710
0.239	17.207
1.913	17.646
1.465	16.541
3.507	16.248
2.503	17.118
2.591	17.940
1.571	14.617
-0.007	18.634
-0.681	17.723
0.050	17.179
-0.035	17.400
-0.083	15.796
0.572	17.700
-0.680	16.237
-0.637	16.119
0.098	19.169
0.518	16.695
-1.426	16.731
1.082	17.391
0.571	16.044
0.415	14.511
-0.551	13.970
0.383	13.516
1.057	13.667
-1.055	14.442
-0.334	13.627
0.442	16.699
-0.528	18.143
